3  3.13857	-1.000912e+00	8.930391e-02	4.971607e-02	6.693230e-01	9.788948e-01	8.118148e-01	3.129678e-01	-2.810681e+01	-3.134254e+01	-3.415359e+01	-3.649402e+01	-3.220347e-01	-3.122665e-01	-3.076209e-01	-3.159147e-01	
6  1.34426	-9.318061e-01	-1.638032e-01	5.049231e-02	6.685054e-01	9.536625e-01	8.092926e-01	3.245401e-01	1.693733e+01	1.432466e+01	1.281435e+01	1.218248e+01	-3.353455e-01	-3.254603e-01	-3.208214e-01	-3.292796e-01	
2  2.74793	-9.318061e-01	-1.638032e-01	5.049231e-02	6.685054e-01	9.536625e-01	8.092926e-01	3.245401e-01	1.898823e+01	-6.133958e+00	2.958768e+01	4.192310e+00	-3.361572e-01	-3.237047e-01	-3.212085e-01	-3.284343e-01	
1  4.6645	-9.318061e-01	-1.638032e-01	5.049231e-02	6.685054e-01	9.536625e-01	8.092926e-01	3.245401e-01	7.373905e+00	-1.019455e+01	3.884290e+01	5.185545e+01	-3.351714e-01	-3.240998e-01	-3.226288e-01	-3.311933e-01	
3  2.37089	-9.318061e-01	-1.638032e-01	5.049231e-02	6.685054e-01	9.536625e-01	8.092926e-01	3.245401e-01	2.580691e+01	9.990280e+00	3.899676e+01	1.303581e+01	-3.362674e-01	-3.256024e-01	-3.221652e-01	-3.295975e-01	
17  3.77049	-8.819048e-01	-2.896907e-01	5.133769e-02	6.678920e-01	9.397528e-01	8.066136e-01	3.331022e-01	5.371995e+01	3.741324e+01	6.601626e+01	3.952471e+01	-3.471974e-01	-3.365157e-01	-3.330658e-01	-3.405297e-01	
1  3.08533	-8.972866e-01	-3.191173e-01	5.168838e-02	6.682402e-01	9.419943e-01	8.067590e-01	3.321375e-01	4.046367e+01	2.486319e+01	5.419286e+01	2.830029e+01	-3.417908e-01	-3.310789e-01	-3.276438e-01	-3.351109e-01	
2  5.48363	-8.019526e-01	-4.057153e-01	5.337522e-02	6.633040e-01	9.525611e-01	7.929921e-01	3.378729e-01	7.463433e+00	-1.462434e+01	8.924676e+00	-2.234710e+01	-3.587652e-01	-3.476715e-01	-3.437671e-01	-3.506345e-01	
6  5.70913	-8.281900e-01	-3.294261e-01	5.410475e-02	6.637411e-01	9.518255e-01	8.003969e-01	3.385413e-01	1.140777e+01	-7.985689e+00	1.768028e+01	-1.149741e+01	-3.589859e-01	-3.482125e-01	-3.445672e-01	-3.517196e-01	
5  6.71828	-8.281900e-01	-3.294261e-01	5.410475e-02	6.637411e-01	9.518255e-01	8.003969e-01	3.385413e-01	9.522947e+00	-6.346948e+00	-1.866988e+01	2.418906e+01	-3.590572e-01	-3.486421e-01	-3.414919e-01	-3.533194e-01	
1  6.53396	-8.313283e-01	-4.672997e-01	5.390599e-02	6.672446e-01	9.477299e-01	8.035886e-01	3.370122e-01	2.938311e+01	1.342395e+01	1.665930e+00	4.511658e+01	-3.491971e-01	-3.384663e-01	-3.311955e-01	-3.430015e-01	
5  6.43562	-8.781840e-01	-2.444705e-01	5.396601e-02	6.690006e-01	9.590455e-01	8.155267e-01	3.315871e-01	3.049088e+01	1.594444e+01	4.857036e+00	4.904318e+01	-3.457849e-01	-3.353809e-01	-3.283095e-01	-3.403101e-01	
5  8.2975	-8.781840e-01	-2.444705e-01	5.396601e-02	6.690006e-01	9.590455e-01	8.155267e-01	3.315871e-01	2.609817e+01	3.620790e+01	-1.409911e+01	3.268588e+01	-3.445188e-01	-3.369412e-01	-3.255988e-01	-3.391278e-01	
2  7.78393	-8.781840e-01	-2.444705e-01	5.396601e-02	6.690006e-01	9.590455e-01	8.155267e-01	3.315871e-01	1.948056e+01	1.645518e+01	-1.981830e+01	5.655768e+00	-3.442234e-01	-3.356769e-01	-3.254145e-01	-3.371629e-01	
2  10.8578	-8.781840e-01	-2.444705e-01	5.396601e-02	6.690006e-01	9.590455e-01	8.155267e-01	3.315871e-01	1.115612e+01	6.020111e+00	-3.838144e+01	-1.665224e+00	-3.439744e-01	-3.345723e-01	-3.234928e-01	-3.362055e-01	
