1  8.21646	-1.049848e+00	2.765023e-01	4.971620e-02	6.667489e-01	9.613822e-01	8.119743e-01	3.183042e-01	-5.951365e+00	-2.029758e+00	5.917082e-01	3.237352e+00	-3.314053e-01	-3.226081e-01	-3.187047e-01	-3.277505e-01	
3  6.83802	-7.817523e-01	-5.350045e-01	5.716878e-02	6.682155e-01	9.474271e-01	8.088383e-01	3.466191e-01	3.805219e+01	2.995547e+01	2.340376e+01	1.729761e+01	-3.587842e-01	-3.485204e-01	-3.435039e-01	-3.515850e-01	
2  6.49193	-8.809237e-01	-2.348833e-01	5.594390e-02	6.694663e-01	9.674050e-01	8.160866e-01	3.337934e-01	4.583638e+00	-1.025804e+00	-5.960888e+00	-1.057561e+01	-3.433760e-01	-3.334596e-01	-3.286802e-01	-3.369162e-01	
7  2.61336	-9.079375e-01	-2.887420e-01	5.345237e-02	6.712003e-01	9.561803e-01	8.157456e-01	3.301338e-01	2.331968e+01	1.953376e+01	1.678193e+01	1.435799e+01	-3.344580e-01	-3.244370e-01	-3.197009e-01	-3.280642e-01	
12  4.10209	-9.079375e-01	-2.887420e-01	5.345237e-02	6.712003e-01	9.561803e-01	8.157456e-01	3.301338e-01	1.408096e+01	2.830695e+01	-1.071420e+01	1.304389e+01	-3.343015e-01	-3.251603e-01	-3.168244e-01	-3.276999e-01	
3  4.4581	-9.079375e-01	-2.887420e-01	5.345237e-02	6.712003e-01	9.561803e-01	8.157456e-01	3.301338e-01	1.715546e+01	4.955800e+01	-1.267102e+01	-5.578265e-01	-3.338091e-01	-3.270342e-01	-3.181956e-01	-3.270343e-01	
1  4.57248	-9.079375e-01	-2.887420e-01	5.345237e-02	6.712003e-01	9.561803e-01	8.157456e-01	3.301338e-01	-4.994394e+00	3.273359e+01	-1.985889e+01	2.808401e+01	-3.320122e-01	-3.265331e-01	-3.176622e-01	-3.298975e-01	
1  3.38824	-9.079375e-01	-2.887420e-01	5.345237e-02	6.712003e-01	9.561803e-01	8.157456e-01	3.301338e-01	1.564814e+01	3.048988e+01	-2.090542e+01	2.098436e+01	-3.342092e-01	-3.259989e-01	-3.174052e-01	-3.295586e-01	
1  5.92451	-9.082714e-01	-3.090960e-01	5.437702e-02	6.738733e-01	9.640248e-01	8.231619e-01	3.283623e-01	1.797371e+01	3.156342e+01	-2.086129e+01	2.003317e+01	-3.290040e-01	-3.206130e-01	-3.118916e-01	-3.239424e-01	
13  6.5117	-8.670405e-01	-3.673415e-01	5.465766e-02	6.721983e-01	9.626309e-01	8.199246e-01	3.328687e-01	8.713200e+00	2.002769e+01	-3.461001e+01	3.818610e+00	-3.371192e-01	-3.286085e-01	-3.197224e-01	-3.315419e-01	
4  5.91681	-8.670405e-01	-3.673415e-01	5.465766e-02	6.721983e-01	9.626309e-01	8.199246e-01	3.328687e-01	1.569139e+01	1.202073e+01	2.970307e+00	-2.686131e+01	-3.376094e-01	-3.273400e-01	-3.224609e-01	-3.297536e-01	
4  5.56411	-1.004781e+00	6.169320e-02	5.250745e-02	6.731281e-01	9.774196e-01	8.270297e-01	3.187170e-01	-6.559963e+00	-4.725200e+00	-9.892414e+00	-3.618643e+01	-3.219183e-01	-3.123970e-01	-3.080638e-01	-3.158211e-01	
2  6.30513	-1.004781e+00	6.169320e-02	5.250745e-02	6.731281e-01	9.774196e-01	8.270297e-01	3.187170e-01	9.333617e+00	1.821419e+01	-2.819155e+00	-4.688094e+01	-3.231978e-01	-3.150030e-01	-3.082629e-01	-3.130891e-01	
