# Omegam Omegab h ns sigma8 w0 wa b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
20295790.96474855	-11746686.6288123	3303093.578805617	4250436.935621504	23970986.708873976	2111640.1454179888	487970.9860827945	-884334.9524830075	375518.3380564895	586871.489111043	691083.8624612183	727887.1584852065	776560.2669509306	695731.418979234	785004.375750897	708567.6530841233	445313.6258217648	17719.605921049377	10020.996072820843	31058.96236676085
-11746686.6288123	16925141.481347546	-4540069.840960121	-5418014.2448646715	-32259282.861081563	-5658950.536271634	-1139287.5150851354	-2238569.096312893	-1801536.5496868966	-1429923.049800374	-1346657.9461170542	-1230529.2162770892	-1205121.5490073757	-1017107.3867853378	-1093614.4269895009	-938281.7540726502	-541889.3420112762	297.3953341139826	-1736.675584307117	-201.92706692082044
3303093.578805617	-4540069.840960121	1262279.1571387297	1616195.2244719097	9036475.820149494	1551625.047892605	307190.1544641937	752073.1013163589	539167.3577672434	403131.85589072044	365121.7957677139	324721.82297309267	311806.8029121997	259877.7029442958	276987.3644530199	236127.76436506162	135834.33606245095	-200.04014048603904	586.4026761360201	-84.6963516912542
4250436.935621504	-5418014.2448646715	1616195.2244719097	2644762.37537239	10508509.069663554	1621660.6507362816	288663.205273108	1517194.8259909991	852807.6855478656	521984.17184823053	390535.16964859643	286809.18314429885	226850.11311053115	155901.7717486897	134108.49649795867	84641.00925314658	23608.70526568876	-874.67615083251	1186.381259384142	-893.7537113404996
23970986.708873976	-32259282.861081563	9036475.820149494	10508509.069663554	80890958.48131165	14219731.489529105	2813754.380242602	6113051.8207450975	5175528.491738725	4050869.810946479	3691816.6630571517	3228365.509502156	3007252.269320553	2415766.301940538	2478881.523664112	2056002.4098870803	1245772.9527039917	413.31460680263547	3357.919367548605	1920.1978023783797
2111640.1454179888	-5658950.536271634	1551625.047892605	1621660.6507362816	14219731.489529105	2983226.693863813	598823.08607617	1193859.0200412045	999421.2178893025	794483.956718826	736028.1325417452	651801.2804393425	615237.6006224205	500155.38912842766	519230.8317098698	436311.42072329967	269054.33136009454	1383.3374409036098	-494.0416885139796	1948.767350552632
487970.9860827945	-1139287.5150851354	307190.1544641937	288663.205273108	2813754.380242602	598823.08607617	124557.90226646203	158355.10939208028	164083.1253495434	144946.0951191152	143992.07585298014	135018.1821873492	133908.99219034467	113627.38197480552	122966.430971983	108140.78396710675	70327.25466541137	506.3691122366812	-59.254856592391036	758.4517496198908
-884334.9524830075	-2238569.096312893	752073.1013163589	1517194.8259909991	6113051.8207450975	1193859.0200412045	158355.10939208028	3679976.2599644344	368617.2059648241	7458.791346293398	3083.4965423869608	549.0714315516027	154.2820852773186	68.7303695443816	32.05919322479314	2.9662068524429257	5.157638388334528	88.91594408868201	-253.0660866663755	50.578725693888465
375518.3380564895	-1801536.5496868966	539167.3577672434	852807.6855478656	5175528.491738725	999421.2178893025	164083.1253495434	368617.2059648241	1920060.363305995	356418.2703831373	9274.383033322545	2414.8280062079366	390.5927859712655	29.670526519546318	12.765866826000922	1.7528803315654096	1.8284737151010706	-31.675064252011147	32.75408297600009	-31.8434455790322
586871.489111043	-1429923.049800374	403131.85589072044	521984.17184823053	4050869.810946479	794483.956718826	144946.0951191152	7458.791346293398	356418.2703831373	1166558.9849704956	342229.1189589869	8771.428579456324	2044.3637741671594	296.20069366968573	29.572332482423803	6.260547389102441	0.8422241494283361	16.792145960267163	3.118600882436864	16.762440463383612
691083.8624612183	-1346657.9461170542	365121.7957677139	390535.16964859643	3691816.6630571517	736028.1325417452	143992.07585298014	3083.4965423869608	9274.383033322545	342229.1189589869	953913.6176186788	302960.52569041186	10594.140500510519	1812.2652772291633	248.7125000639009	17.962258583976322	5.071585704469053	4.998719636124726	-11.978167965062475	3.940397296192245
727887.1584852065	-1230529.2162770892	324721.82297309267	286809.18314429885	3228365.509502156	651801.2804393425	135018.1821873492	549.0714315516027	2414.8280062079366	8771.428579456324	302960.52569041186	768766.4608958036	269023.9809739132	8370.37338105549	1685.6723476898658	135.17261060977768	11.0556915227939	-9.568083443336436	10.975948389784913	-4.703950647203008
