# Omegam Omegab h ns sigma8 w0 wa b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
20281123.754555203	-12948946.283621682	3264905.3468865766	4287263.667999893	23930375.01850295	2083077.9922711467	510420.78792967997	-889634.4317457916	372200.3522747543	584301.9641944228	689182.7535537543	726387.7524766254	775128.9834854694	694623.6762087676	783985.8794217365	707709.9436628711	444804.1839670277	17720.869824957652	10023.719112949384	31061.92681929893
-12948946.283621682	20420095.560165726	-4949594.812095825	-6016900.497790557	-36384719.04682644	-6353784.582854386	-1319541.6563481016	-2547537.185040059	-2065340.9487504445	-1636495.0484893906	-1535211.6838993644	-1395742.4864753534	-1358733.276115222	-1140817.818640061	-1220635.5133811815	-1043645.8085462446	-605563.022723148	279.3106844182156	-1906.1643880803495	-294.5678549013069
3264905.3468865766	-4949594.812095825	1239004.0072522324	1624440.427472343	8899184.609556098	1518015.1420443435	310600.0535129706	747843.7159068611	533647.3488320466	397427.58437839657	358807.1638976233	318348.59435551876	305261.7375455771	254169.11209100252	270644.36988480913	230354.8001651714	131879.0552701732	-207.54136583952845	582.7670017206638	-97.63867903793633
4287263.667999893	-6016900.497790557	1624440.427472343	2682255.604767871	10652425.631445734	1637979.5917488863	304392.23480865365	1527834.6559425588	862045.1537953925	529193.4659986747	397187.70875505486	292645.21115450707	232271.05734102154	160225.55275645907	138545.98821426005	88319.7658108034	25823.147607947478	-874.5180126639927	1192.8947910509714	-891.0213044604394
23930375.01850295	-36384719.04682644	8899184.609556098	10652425.631445734	80898615.11999981	14152877.991932876	2895435.650005526	6113139.892022278	5176000.949953126	4051271.314811324	3692281.5500767063	3228827.6232949677	3007699.0891926778	2416165.548021912	2479319.5384942307	2056373.543627874	1245975.6980470675	412.68558675261943	3359.255665332412	1919.7334839389582
2083077.9922711467	-6353784.582854386	1518015.1420443435	1637979.5917488863	14152877.991932876	2959696.964374064	610769.8436424901	1188866.200968251	995148.5983032745	791279.5771106891	733012.6001851284	649110.2035659559	612787.6063591614	498184.13736442203	517219.62677327526	434646.32073235343	268037.6347900163	1383.51597487289	-497.28990004149404	1947.8014509003992
510420.78792967997	-1319541.6563481016	310600.0535129706	304392.23480865365	2895435.650005526	610769.8436424901	130317.1699098691	164503.42968478505	169307.4795901613	149041.6442631267	147778.2489740861	138307.0077253773	136946.01246612123	116076.21397212436	125463.52953039986	110206.48791515184	71578.75658870937	506.7369383986511	-55.97732539993616	760.2706053609854
-889634.4317457916	-2547537.185040059	747843.7159068611	1527834.6559425588	6113139.892022278	1188866.200968251	164503.42968478505	3680710.7834845865	368675.7171025557	7457.93556444995	3084.5937965738904	549.2373641392402	154.28177463528252	68.74606885689067	32.06480424238259	2.9670181419759087	5.15804492955205	88.9608360687691	-253.1961577335819	50.60310487745298
372200.3522747543	-2065340.9487504445	533647.3488320466	862045.1537953925	5176000.949953126	995148.5983032745	169307.4795901613	368675.7171025557	1920408.912504071	356453.1295086159	9274.107674094212	2415.386483736006	390.7744612573134	29.649013112732874	12.768273867784368	1.7529711847565652	1.8285160063874368	-31.67700379359996	32.73582896352313	-31.848334701592172
584301.9641944228	-1636495.0484893906	397427.58437839657	529193.4659986747	4051271.314811324	791279.5771106891	149041.6442631267	7457.93556444995	356453.1295086159	1166760.1653560272	342267.9457814185	8771.492682259037	2044.505574860763	296.35573591874254	29.566968632893094	6.259990798429788	0.8423120047219754	16.828977946681572	3.063778325608272	16.79370027680217
689182.7535537543	-1535211.6838993644	358807.1638976233	397187.70875505486	3692281.5500767063	733012.6001851284	147778.2489740861	3084.5937965738904	9274.107674094212	342267.9457814185	954064.6782188565	302995.3222889628	10594.103115041018	1812.4789338295468	248.7940924807753	17.96126115978685	5.070816236442764	5.052918298574953	-12.047628131323973	3.991920208218044
726387.7524766254	-1395742.4864753534	318348.59435551876	292645.21115450707	3228827.6232949677	649110.2035659559	138307.0077253773	549.2373641392402	2415.386483736006	8771.492682259037	302995.3222889628	768884.5441733671	269055.31563117215	8370.312851429522	1685.9701640536496	135.19493706072504	11.055100028532571	-9.54728509670095	10.949001444233652	-4.68164640095805
775128.9834854694	-1358733.276115222	305261.7375455771	232271.05734102154	3007699.0891926778	612787.6063591614	136946.01246612123	154.28177463528252	390.7744612573134	2044.505574860763	10594.103115041018	269055.31563117215	707167.3437672408	232362.74752468377	11666.889655442774	1043.4174599656162	75.38364287594561	35.42934502679132	-51.76635407024976	37.14786260779902
694623.6762087676	-1140817.818640061	254169.11209100252	160225.55275645907	2416165.548021912	498184.13736442203	116076.21397212436	68.74606885689067	29.649013112732874	296.35573591874254	1812.4789338295468	8370.312851429522	232362.74752468377	525907.6714282912	197957.53312325547	4904.149604401352	385.15529584185276	38.746614109876816	-51.223220398689165	45.88467175407469
783985.8794217365	-1220635.5133811815	270644.36988480913	138545.98821426005	2479319.5384942307	517219.62677327526	125463.52953039986	32.06480424238259	12.768273867784368	29.566968632893094	248.7940924807753	1685.9701640536496	11666.889655442774	197957.53312325547	619279.617160647	151290.74971309584	2769.7705085055263	55.430189611350755	-12.174873656826275	83.18766700268093
707709.9436628711	-1043645.8085462446	230354.8001651714	88319.7658108034	2056373.543627874	434646.32073235343	110206.48791515184	2.9670181419759087	1.7529711847565652	6.259990798429788	17.96126115978685	135.19493706072504	1043.4174599656162	4904.149604401352	151290.74971309584	578423.1871346241	75902.1703572369	-48.647685207672765	-26.632443208086254	-95.80311587381634
444804.1839670277	-605563.022723148	131879.0552701732	25823.147607947478	1245975.6980470675	268037.6347900163	71578.75658870937	5.15804492955205	1.8285160063874368	0.8423120047219754	5.070816236442764	11.055100028532571	75.38364287594561	385.15529584185276	2769.7705085055263	75902.1703572369	404638.6700156088	-267.2061053262946	-155.1495991150302	-467.4935807679617
17720.869824957652	279.3106844182156	-207.54136583952845	-874.5180126639927	412.68558675261943	1383.51597487289	506.7369383986511	88.9608360687691	-31.67700379359996	16.828977946681572	5.052918298574953	-9.54728509670095	35.42934502679132	38.746614109876816	55.430189611350755	-48.647685207672765	-267.2061053262946	3620.4205317653673	592.9512927755687	5795.6359023660125
10023.719112949384	-1906.1643880803495	582.7670017206638	1192.8947910509714	3359.255665332412	-497.28990004149404	-55.97732539993616	-253.1961577335819	32.73582896352313	3.063778325608272	-12.047628131323973	10.949001444233652	-51.76635407024976	-51.223220398689165	-12.174873656826275	-26.632443208086254	-155.1495991150302	592.9512927755687	1500.3811940501716	1470.2320983699512
31061.92681929893	-294.5678549013069	-97.63867903793633	-891.0213044604394	1919.7334839389582	1947.8014509003992	760.2706053609854	50.60310487745298	-31.848334701592172	16.79370027680217	3.991920208218044	-4.68164640095805	37.14786260779902	45.88467175407469	83.18766700268093	-95.80311587381634	-467.4935807679617	5795.6359023660125	1470.2320983699512	9473.925339964591
