116790.8420460461 -104872.8293781333 11373.0714938206 3196.2591302517 -143551.1901011684 11051.1507003850 9516.9220203524 104615.4933493727 5.4418539437
-104872.8293781333 809596.5064464461 52877.6008894146 12601.2425518125 -539307.6871432689 -164232.9289699957 65010.6580374302 315842.9425198572 6.6209939462
11373.0714938206 52877.6008894146 10922.0182046920 2574.2620783048 -90318.2274741680 -19759.2024961417 13015.1960676552 63475.8253528225 1.9384464552
3196.2591302517 12601.2425518125 2574.2620783048 640.0319308028 -20472.2575828789 -4673.3865894301 2471.7669828038 15134.6675644842 0.4686581080
-143551.1901011684 -539307.6871432689 -90318.2274741680 -20472.2575828789 973020.9010834185 157277.2210166256 -136240.9206139564 -596728.3143665772 -19.6700989184
11051.1507003850 -164232.9289699957 -19759.2024961417 -4673.3865894301 157277.2210166256 48776.2719123902 -22735.4453614299 -107520.9362234571 -2.4942757521
9516.9220203524 65010.6580374302 13015.1960676552 2471.7669828038 -136240.9206139564 -22735.4453614299 28397.5107381247 76972.2798009005 2.3373427649
104615.4933493727 315842.9425198572 63475.8253528225 15134.6675644842 -596728.3143665772 -107520.9362234571 76972.2798009005 400676.6528042893 13.1666723736
5.4418539437 6.6209939462 1.9384464552 0.4686581080 -19.6700989184 -2.4942757521 2.3373427649 13.1666723736 0.0004987384
