4  1.27818	-1.599609e-01	-9.707047e-01	5.114252e-02	6.651488e-01	9.648623e-01	8.108861e-01	3.237999e-01	1.106830e+00	1.228937e+00	1.282281e+00	1.327447e+00	1.369805e+00	1.412374e+00	1.457968e+00	1.510858e+00	1.580897e+00	1.761301e+00	1.729068e+00	-4.209258e-01	
1  1.23702	3.243933e-02	-1.010945e+00	5.010159e-02	6.630682e-01	9.665093e-01	8.170408e-01	3.191391e-01	1.099613e+00	1.220532e+00	1.272857e+00	1.317098e+00	1.358558e+00	1.400213e+00	1.444877e+00	1.496660e+00	1.565152e+00	1.742355e+00	1.748103e+00	-4.242481e-01	
15  2.98858	1.438331e-01	-1.035155e+00	5.090082e-02	6.662583e-01	9.694637e-01	8.160726e-01	3.191131e-01	1.103554e+00	1.224146e+00	1.275825e+00	1.319639e+00	1.360725e+00	1.402096e+00	1.446537e+00	1.498086e+00	1.566313e+00	1.742954e+00	1.761532e+00	-4.338479e-01	
2  5.32592	2.917992e-01	-1.060747e+00	5.097118e-02	6.702582e-01	9.664074e-01	8.171490e-01	3.184222e-01	1.103433e+00	1.221868e+00	1.272324e+00	1.315117e+00	1.355353e+00	1.395944e+00	1.439707e+00	1.490482e+00	1.557725e+00	1.732454e+00	1.761010e+00	-4.365407e-01	
10  4.10763	2.656798e-01	-1.062084e+00	5.234663e-02	6.837550e-01	9.582984e-01	8.147534e-01	3.202824e-01	1.109182e+00	1.227451e+00	1.277895e+00	1.320621e+00	1.360883e+00	1.401564e+00	1.445523e+00	1.496561e+00	1.564370e+00	1.740355e+00	1.749974e+00	-4.340873e-01	
1  7.52391	2.656798e-01	-1.062084e+00	5.234663e-02	6.837550e-01	9.582984e-01	8.147534e-01	3.202824e-01	1.108056e+00	1.227161e+00	1.279346e+00	1.319737e+00	1.363581e+00	1.401919e+00	1.448537e+00	1.502308e+00	1.564701e+00	1.740429e+00	1.682434e+00	-4.004276e-01	
11  8.07434	2.656798e-01	-1.062084e+00	5.234663e-02	6.837550e-01	9.582984e-01	8.147534e-01	3.202824e-01	1.109186e+00	1.227140e+00	1.279287e+00	1.315889e+00	1.364054e+00	1.402230e+00	1.446078e+00	1.501368e+00	1.562957e+00	1.740446e+00	1.480520e+00	-2.677171e-01	
9  8.39887	1.042005e-01	-1.038768e+00	4.842438e-02	6.419694e-01	9.778250e-01	8.136742e-01	3.206527e-01	1.110601e+00	1.232600e+00	1.286596e+00	1.324777e+00	1.374142e+00	1.413386e+00	1.457995e+00	1.514325e+00	1.576761e+00	1.756236e+00	1.510094e+00	-2.791376e-01	
1  9.13232	1.042005e-01	-1.038768e+00	4.842438e-02	6.419694e-01	9.778250e-01	8.136742e-01	3.206527e-01	1.109777e+00	1.233655e+00	1.285414e+00	1.322670e+00	1.373300e+00	1.415372e+00	1.458992e+00	1.512055e+00	1.575356e+00	1.756329e+00	1.613270e+00	-3.395182e-01	
3  11.8591	1.042005e-01	-1.038768e+00	4.842438e-02	6.419694e-01	9.778250e-01	8.136742e-01	3.206527e-01	1.109132e+00	1.234065e+00	1.283841e+00	1.324410e+00	1.369382e+00	1.418843e+00	1.459546e+00	1.512354e+00	1.575848e+00	1.760563e+00	1.528403e+00	-2.797785e-01	
9  9.58259	-4.677911e-03	-1.010170e+00	4.924340e-02	6.502767e-01	9.758774e-01	8.141351e-01	3.206035e-01	1.104283e+00	1.229644e+00	1.280064e+00	1.321176e+00	1.366641e+00	1.416523e+00	1.457634e+00	1.510777e+00	1.574790e+00	1.760309e+00	1.517610e+00	-2.714445e-01	
1  13.8174	-4.677911e-03	-1.010170e+00	4.924340e-02	6.502767e-01	9.758774e-01	8.141351e-01	3.206035e-01	1.104011e+00	1.228477e+00	1.281126e+00	1.318774e+00	1.368927e+00	1.417680e+00	1.458565e+00	1.508431e+00	1.575412e+00	1.763770e+00	1.497946e+00	-2.678641e-01	
3  14.9355	-4.677911e-03	-1.010170e+00	4.924340e-02	6.502767e-01	9.758774e-01	8.141351e-01	3.206035e-01	1.104355e+00	1.230652e+00	1.282069e+00	1.320487e+00	1.366722e+00	1.418650e+00	1.454985e+00	1.511099e+00	1.573860e+00	1.767463e+00	1.631192e+00	-3.409657e-01	
