6  1.81092	-5.179900e-03	-9.986337e-01	5.148329e-02	6.704911e-01	9.629952e-01	8.165220e-01	3.199784e-01	1.098926e+00	1.219324e+00	1.271668e+00	1.315906e+00	1.357396e+00	1.399085e+00	1.443790e+00	1.495576e+00	1.564202e+00	1.741450e+00	1.737756e+00	-4.207238e-01	
2  3.04837	9.460984e-02	-1.027356e+00	4.987851e-02	6.643620e-01	9.668839e-01	8.208081e-01	3.161891e-01	1.094772e+00	1.215849e+00	1.268015e+00	1.312068e+00	1.353286e+00	1.394662e+00	1.439003e+00	1.490372e+00	1.558308e+00	1.734241e+00	1.757179e+00	-4.225401e-01	
2  6.22233	9.460984e-02	-1.027356e+00	4.987851e-02	6.643620e-01	9.668839e-01	8.208081e-01	3.161891e-01	1.094863e+00	1.214126e+00	1.269509e+00	1.310299e+00	1.348641e+00	1.398811e+00	1.433663e+00	1.491295e+00	1.555889e+00	1.734947e+00	1.629459e+00	-3.447979e-01	
3  7.40068	9.460984e-02	-1.027356e+00	4.987851e-02	6.643620e-01	9.668839e-01	8.208081e-01	3.161891e-01	1.093348e+00	1.213688e+00	1.271782e+00	1.308004e+00	1.351399e+00	1.397309e+00	1.439317e+00	1.491850e+00	1.555245e+00	1.734941e+00	1.552738e+00	-2.957822e-01	
3  6.56625	9.460984e-02	-1.027356e+00	4.987851e-02	6.643620e-01	9.668839e-01	8.208081e-01	3.161891e-01	1.094107e+00	1.211657e+00	1.269334e+00	1.309355e+00	1.353756e+00	1.395790e+00	1.437143e+00	1.491001e+00	1.554631e+00	1.733316e+00	1.780199e+00	-4.306585e-01	
3  7.06087	9.460984e-02	-1.027356e+00	4.987851e-02	6.643620e-01	9.668839e-01	8.208081e-01	3.161891e-01	1.095194e+00	1.211723e+00	1.268067e+00	1.308881e+00	1.352486e+00	1.395691e+00	1.435858e+00	1.493175e+00	1.556586e+00	1.732052e+00	1.590849e+00	-3.233315e-01	
2  8.74095	-4.881772e-02	-1.008995e+00	4.744755e-02	6.490868e-01	9.658253e-01	8.179928e-01	3.177166e-01	1.099720e+00	1.218465e+00	1.275830e+00	1.317506e+00	1.361841e+00	1.405720e+00	1.446489e+00	1.504633e+00	1.568955e+00	1.746771e+00	1.566971e+00	-3.081103e-01	
2  9.38457	9.349176e-02	-1.042699e+00	5.158688e-02	6.752593e-01	9.599532e-01	8.190767e-01	3.164234e-01	1.101591e+00	1.219464e+00	1.275884e+00	1.316795e+00	1.360445e+00	1.403753e+00	1.444038e+00	1.501557e+00	1.565459e+00	1.741837e+00	1.573029e+00	-3.111164e-01	
3  8.51873	-2.197528e-01	-9.876230e-01	4.809265e-02	6.545844e-01	9.728459e-01	8.175412e-01	3.168006e-01	1.099455e+00	1.222558e+00	1.281846e+00	1.325219e+00	1.370938e+00	1.416105e+00	1.458072e+00	1.517496e+00	1.583534e+00	1.764610e+00	1.586688e+00	-3.087537e-01	
6  7.53454	-2.197528e-01	-9.876230e-01	4.809265e-02	6.545844e-01	9.728459e-01	8.175412e-01	3.168006e-01	1.098811e+00	1.223010e+00	1.280903e+00	1.330527e+00	1.371563e+00	1.416794e+00	1.458397e+00	1.517270e+00	1.582838e+00	1.766201e+00	1.765990e+00	-4.211818e-01	
1  7.88772	-2.197528e-01	-9.876230e-01	4.809265e-02	6.545844e-01	9.728459e-01	8.175412e-01	3.168006e-01	1.098786e+00	1.223256e+00	1.281233e+00	1.331248e+00	1.369633e+00	1.414167e+00	1.458601e+00	1.517114e+00	1.583099e+00	1.768612e+00	1.646375e+00	-3.415766e-01	
5  7.69998	-2.197528e-01	-9.876230e-01	4.809265e-02	6.545844e-01	9.728459e-01	8.175412e-01	3.168006e-01	1.099072e+00	1.225454e+00	1.282031e+00	1.332172e+00	1.370267e+00	1.415087e+00	1.456039e+00	1.517889e+00	1.585096e+00	1.768481e+00	1.761667e+00	-4.020939e-01	
1  5.57373	-3.189689e-01	-9.398748e-01	4.956230e-02	6.556564e-01	9.682586e-01	8.135291e-01	3.217779e-01	1.098827e+00	1.222033e+00	1.278234e+00	1.328061e+00	1.366060e+00	1.410815e+00	1.451748e+00	1.513539e+00	1.580746e+00	1.763942e+00	1.731133e+00	-4.010095e-01	
