2  1.08033	8.032196e-03	-1.011758e+00	4.999383e-02	6.638588e-01	9.656470e-01	8.131700e-01	3.209985e-01	1.106768e+00	1.228638e+00	1.281106e+00	1.325602e+00	1.367322e+00	1.409293e+00	1.454340e+00	1.506629e+00	1.575803e+00	1.754672e+00	1.736788e+00	-4.203620e-01	
5  1.05893	-1.088338e-01	-9.899107e-01	4.876176e-02	6.521723e-01	9.677170e-01	8.112147e-01	3.228273e-01	1.108984e+00	1.231837e+00	1.285092e+00	1.330200e+00	1.372461e+00	1.414934e+00	1.460415e+00	1.513280e+00	1.583087e+00	1.763456e+00	1.733634e+00	-4.204609e-01	
13  2.57365	-1.088338e-01	-9.899107e-01	4.876176e-02	6.521723e-01	9.677170e-01	8.112147e-01	3.228273e-01	1.110034e+00	1.233676e+00	1.284979e+00	1.329806e+00	1.372981e+00	1.414897e+00	1.463238e+00	1.512383e+00	1.585719e+00	1.764151e+00	1.671086e+00	-3.833606e-01	
19  3.7047	-1.582303e-01	-9.697933e-01	5.170588e-02	6.750323e-01	9.547891e-01	8.108171e-01	3.233179e-01	1.106671e+00	1.229093e+00	1.280102e+00	1.324730e+00	1.367794e+00	1.409601e+00	1.457899e+00	1.506850e+00	1.580254e+00	1.758366e+00	1.624816e+00	-3.586440e-01	
9  3.33986	-2.000995e-01	-9.691077e-01	5.150002e-02	6.750826e-01	9.610717e-01	8.125749e-01	3.215542e-01	1.104347e+00	1.228829e+00	1.280700e+00	1.326039e+00	1.369647e+00	1.411936e+00	1.460651e+00	1.510026e+00	1.583947e+00	1.762996e+00	1.651188e+00	-3.660158e-01	
7  4.15451	-2.000995e-01	-9.691077e-01	5.150002e-02	6.750826e-01	9.610717e-01	8.125749e-01	3.215542e-01	1.104527e+00	1.227002e+00	1.281199e+00	1.327611e+00	1.369526e+00	1.412577e+00	1.459093e+00	1.512535e+00	1.583601e+00	1.766432e+00	1.658719e+00	-3.739833e-01	
4  4.3353	-2.000995e-01	-9.691077e-01	5.150002e-02	6.750826e-01	9.610717e-01	8.125749e-01	3.215542e-01	1.103417e+00	1.226985e+00	1.279375e+00	1.325287e+00	1.369498e+00	1.412909e+00	1.459020e+00	1.509327e+00	1.583662e+00	1.765775e+00	1.870913e+00	-5.132253e-01	
5  4.41986	-1.267499e-02	-1.001039e+00	5.036945e-02	6.776502e-01	9.616479e-01	8.158140e-01	3.187117e-01	1.098897e+00	1.220610e+00	1.271750e+00	1.316680e+00	1.360046e+00	1.402644e+00	1.448052e+00	1.497483e+00	1.570582e+00	1.750359e+00	1.879550e+00	-5.157441e-01	
7  3.80056	-1.267499e-02	-1.001039e+00	5.036945e-02	6.776502e-01	9.616479e-01	8.158140e-01	3.187117e-01	1.097691e+00	1.220956e+00	1.269617e+00	1.319863e+00	1.356925e+00	1.403356e+00	1.447171e+00	1.499934e+00	1.569819e+00	1.746316e+00	1.668589e+00	-3.804431e-01	
2  3.68411	-1.267499e-02	-1.001039e+00	5.036945e-02	6.776502e-01	9.616479e-01	8.158140e-01	3.187117e-01	1.098022e+00	1.221118e+00	1.271448e+00	1.319433e+00	1.358068e+00	1.401971e+00	1.444057e+00	1.497607e+00	1.570152e+00	1.746830e+00	1.931133e+00	-5.310404e-01	
1  5.6383	-1.267499e-02	-1.001039e+00	5.036945e-02	6.776502e-01	9.616479e-01	8.158140e-01	3.187117e-01	1.099987e+00	1.223452e+00	1.271839e+00	1.320222e+00	1.354656e+00	1.404009e+00	1.442746e+00	1.497858e+00	1.570226e+00	1.748103e+00	1.840698e+00	-4.673490e-01	
2  6.41843	-1.267499e-02	-1.001039e+00	5.036945e-02	6.776502e-01	9.616479e-01	8.158140e-01	3.187117e-01	1.098485e+00	1.222777e+00	1.272911e+00	1.321919e+00	1.353096e+00	1.405107e+00	1.444978e+00	1.495373e+00	1.570873e+00	1.747864e+00	1.814147e+00	-4.443655e-01	
1  6.11911	1.893853e-01	-1.036468e+00	5.074521e-02	6.834266e-01	9.587834e-01	8.207175e-01	3.156437e-01	1.092594e+00	1.214174e+00	1.262839e+00	1.310522e+00	1.340526e+00	1.391401e+00	1.430182e+00	1.479275e+00	1.553114e+00	1.726552e+00	1.824020e+00	-4.487208e-01	
1  6.41672	8.720912e-02	-1.013317e+00	4.796127e-02	6.511360e-01	9.682912e-01	8.175755e-01	3.187097e-01	1.096834e+00	1.219055e+00	1.268375e+00	1.316577e+00	1.347020e+00	1.398302e+00	1.437339e+00	1.486920e+00	1.561042e+00	1.735429e+00	1.830267e+00	-4.588000e-01	
5  5.40665	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.096457e+00	1.220785e+00	1.271046e+00	1.320016e+00	1.351075e+00	1.402925e+00	1.442482e+00	1.492605e+00	1.567595e+00	1.743487e+00	1.826731e+00	-4.504856e-01	
3  6.79723	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.097138e+00	1.220544e+00	1.270510e+00	1.318089e+00	1.351474e+00	1.400095e+00	1.442593e+00	1.491925e+00	1.568657e+00	1.741243e+00	1.918178e+00	-4.910121e-01	
1  7.3982	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.096262e+00	1.223431e+00	1.272435e+00	1.317140e+00	1.354497e+00	1.399628e+00	1.439047e+00	1.493602e+00	1.567629e+00	1.742990e+00	1.870097e+00	-4.708997e-01	
3  8.92382	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.096603e+00	1.224503e+00	1.271067e+00	1.319203e+00	1.351154e+00	1.404589e+00	1.440068e+00	1.496062e+00	1.569442e+00	1.742767e+00	1.869881e+00	-4.788128e-01	
2  8.70605	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.097458e+00	1.223090e+00	1.272454e+00	1.320242e+00	1.354535e+00	1.405100e+00	1.446408e+00	1.494142e+00	1.570829e+00	1.743981e+00	1.748800e+00	-4.325204e-01	
3  6.30594	-1.175730e-02	-1.003206e+00	4.929585e-02	6.613278e-01	9.658800e-01	8.178645e-01	3.180194e-01	1.095181e+00	1.222218e+00	1.268943e+00	1.322049e+00	1.354428e+00	1.404025e+00	1.442243e+00	1.492571e+00	1.566619e+00	1.743747e+00	1.831046e+00	-4.734876e-01	
10  7.2419	-1.519423e-01	-9.561477e-01	5.049911e-02	6.624790e-01	9.672288e-01	8.159161e-01	3.208712e-01	1.092224e+00	1.218332e+00	1.265568e+00	1.319095e+00	1.351929e+00	1.401941e+00	1.440548e+00	1.491228e+00	1.565774e+00	1.743603e+00	1.824733e+00	-4.773224e-01	
5  7.5593	-1.519423e-01	-9.561477e-01	5.049911e-02	6.624790e-01	9.672288e-01	8.159161e-01	3.208712e-01	1.093992e+00	1.217870e+00	1.264814e+00	1.320314e+00	1.351760e+00	1.402983e+00	1.438396e+00	1.493181e+00	1.564967e+00	1.744230e+00	1.822678e+00	-4.759863e-01	
1  7.05871	-1.519423e-01	-9.561477e-01	5.049911e-02	6.624790e-01	9.672288e-01	8.159161e-01	3.208712e-01	1.092968e+00	1.217485e+00	1.266215e+00	1.320396e+00	1.352641e+00	1.402032e+00	1.438362e+00	1.493787e+00	1.563713e+00	1.743634e+00	1.658845e+00	-3.819718e-01	
9  7.55672	-1.519423e-01	-9.561477e-01	5.049911e-02	6.624790e-01	9.672288e-01	8.159161e-01	3.208712e-01	1.093468e+00	1.215498e+00	1.268775e+00	1.319626e+00	1.353400e+00	1.395495e+00	1.438170e+00	1.496112e+00	1.562222e+00	1.748378e+00	1.759831e+00	-4.374960e-01	
1  6.61174	-5.323070e-02	-9.972938e-01	4.939748e-02	6.562159e-01	9.687234e-01	8.153197e-01	3.198343e-01	1.101121e+00	1.224739e+00	1.277818e+00	1.328538e+00	1.362117e+00	1.404085e+00	1.446637e+00	1.504602e+00	1.570687e+00	1.757162e+00	1.770585e+00	-4.395643e-01	
9  6.72128	-5.323070e-02	-9.972938e-01	4.939748e-02	6.562159e-01	9.687234e-01	8.153197e-01	3.198343e-01	1.102604e+00	1.223773e+00	1.277220e+00	1.329533e+00	1.361232e+00	1.406664e+00	1.447992e+00	1.505550e+00	1.569467e+00	1.756739e+00	1.813248e+00	-4.658915e-01	
3  7.18453	-5.323070e-02	-9.972938e-01	4.939748e-02	6.562159e-01	9.687234e-01	8.153197e-01	3.198343e-01	1.102875e+00	1.221619e+00	1.277937e+00	1.329903e+00	1.360662e+00	1.406936e+00	1.448530e+00	1.506336e+00	1.572084e+00	1.754637e+00	1.894277e+00	-5.045082e-01	
13  8.33121	2.860309e-01	-1.071382e+00	5.054905e-02	6.790622e-01	9.600970e-01	8.204285e-01	3.156985e-01	1.101335e+00	1.216911e+00	1.270969e+00	1.320961e+00	1.350031e+00	1.394748e+00	1.435016e+00	1.491252e+00	1.555168e+00	1.734042e+00	1.910923e+00	-5.114216e-01	
1  10.5852	2.860309e-01	-1.071382e+00	5.054905e-02	6.790622e-01	9.600970e-01	8.204285e-01	3.156985e-01	1.102444e+00	1.219100e+00	1.269321e+00	1.321895e+00	1.353989e+00	1.392955e+00	1.435442e+00	1.494017e+00	1.555394e+00	1.731812e+00	1.933093e+00	-5.272274e-01	
3  11.51	2.860309e-01	-1.071382e+00	5.054905e-02	6.790622e-01	9.600970e-01	8.204285e-01	3.156985e-01	1.099758e+00	1.220274e+00	1.267244e+00	1.323769e+00	1.351602e+00	1.394938e+00	1.434324e+00	1.495291e+00	1.554316e+00	1.735031e+00	1.758573e+00	-4.209352e-01	
1  8.97862	2.860309e-01	-1.071382e+00	5.054905e-02	6.790622e-01	9.600970e-01	8.204285e-01	3.156985e-01	1.099502e+00	1.219092e+00	1.264978e+00	1.321338e+00	1.354568e+00	1.393918e+00	1.433601e+00	1.493063e+00	1.552564e+00	1.731986e+00	1.838327e+00	-4.682692e-01	
1  8.87836	2.860309e-01	-1.071382e+00	5.054905e-02	6.790622e-01	9.600970e-01	8.204285e-01	3.156985e-01	1.098407e+00	1.219870e+00	1.264890e+00	1.321773e+00	1.352393e+00	1.394311e+00	1.435073e+00	1.489615e+00	1.552274e+00	1.729012e+00	1.742354e+00	-4.001482e-01	
7  9.29093	2.384291e-01	-1.055470e+00	4.850440e-02	6.657069e-01	9.676164e-01	8.217427e-01	3.146823e-01	1.093152e+00	1.215330e+00	1.260856e+00	1.318214e+00	1.349205e+00	1.391405e+00	1.432369e+00	1.487094e+00	1.549744e+00	1.726554e+00	1.750045e+00	-4.008362e-01	
10  5.98251	2.384291e-01	-1.055470e+00	4.850440e-02	6.657069e-01	9.676164e-01	8.217427e-01	3.146823e-01	1.096009e+00	1.214113e+00	1.261875e+00	1.314987e+00	1.349381e+00	1.389006e+00	1.433579e+00	1.486953e+00	1.551800e+00	1.727277e+00	1.636008e+00	-3.400638e-01	
2  6.37936	2.384291e-01	-1.055470e+00	4.850440e-02	6.657069e-01	9.676164e-01	8.217427e-01	3.146823e-01	1.096841e+00	1.214601e+00	1.263198e+00	1.314240e+00	1.351514e+00	1.387898e+00	1.433859e+00	1.486848e+00	1.553417e+00	1.727602e+00	1.588103e+00	-3.159505e-01	
5  5.35501	1.274324e-02	-1.005403e+00	4.953346e-02	6.572778e-01	9.697089e-01	8.166695e-01	3.190897e-01	1.101322e+00	1.220470e+00	1.270328e+00	1.322451e+00	1.360685e+00	1.397999e+00	1.444760e+00	1.498728e+00	1.566595e+00	1.743208e+00	1.571166e+00	-3.132437e-01	
2  7.26205	8.060945e-02	-1.023600e+00	4.833949e-02	6.517992e-01	9.742174e-01	8.206517e-01	3.156789e-01	1.096104e+00	1.215923e+00	1.265749e+00	1.317830e+00	1.355921e+00	1.393037e+00	1.439533e+00	1.493163e+00	1.560458e+00	1.735870e+00	1.587897e+00	-3.142705e-01	
5  7.89696	8.060945e-02	-1.023600e+00	4.833949e-02	6.517992e-01	9.742174e-01	8.206517e-01	3.156789e-01	1.095985e+00	1.213870e+00	1.268017e+00	1.316903e+00	1.355502e+00	1.391000e+00	1.441744e+00	1.492325e+00	1.556328e+00	1.738416e+00	1.626023e+00	-3.313121e-01	
4  7.89511	8.060945e-02	-1.023600e+00	4.833949e-02	6.517992e-01	9.742174e-01	8.206517e-01	3.156789e-01	1.096307e+00	1.212967e+00	1.269651e+00	1.314271e+00	1.353375e+00	1.392803e+00	1.440712e+00	1.491152e+00	1.557376e+00	1.738498e+00	1.503478e+00	-2.513744e-01	
