6  1.73774	-1.528936e-02	-9.989980e-01	5.108468e-02	6.745968e-01	9.614061e-01	8.145293e-01	3.204074e-01	1.101003e+00	1.222298e+00	1.274914e+00	1.319453e+00	1.361208e+00	1.403113e+00	1.448092e+00	1.500156e+00	1.568997e+00	1.747136e+00	1.727225e+00	-4.144564e-01	
12  1.3566	-1.019829e-01	-9.763006e-01	5.163130e-02	6.740271e-01	9.594456e-01	8.135811e-01	3.219873e-01	1.100868e+00	1.222110e+00	1.274965e+00	1.319768e+00	1.361756e+00	1.403878e+00	1.449194e+00	1.501374e+00	1.570547e+00	1.749422e+00	1.720364e+00	-4.135604e-01	
2  3.02641	-1.019829e-01	-9.763006e-01	5.163130e-02	6.740271e-01	9.594456e-01	8.135811e-01	3.219873e-01	1.100728e+00	1.222308e+00	1.275786e+00	1.318629e+00	1.362365e+00	1.403837e+00	1.450257e+00	1.500825e+00	1.571420e+00	1.748580e+00	1.845720e+00	-4.910927e-01	
4  3.89195	-1.219518e-01	-9.672723e-01	5.146401e-02	6.707450e-01	9.599266e-01	8.133628e-01	3.226951e-01	1.099749e+00	1.220857e+00	1.274230e+00	1.317016e+00	1.360717e+00	1.402173e+00	1.448633e+00	1.499172e+00	1.569823e+00	1.747103e+00	1.841849e+00	-4.912650e-01	
1  4.54491	-8.586061e-02	-9.797580e-01	5.412605e-02	6.977845e-01	9.530734e-01	8.142060e-01	3.211162e-01	1.099594e+00	1.220704e+00	1.273822e+00	1.316309e+00	1.359711e+00	1.400836e+00	1.446921e+00	1.497142e+00	1.567342e+00	1.744212e+00	1.844150e+00	-4.884605e-01	
3  4.97651	-6.726779e-02	-9.766206e-01	5.184772e-02	6.849726e-01	9.540769e-01	8.126865e-01	3.227878e-01	1.101211e+00	1.221511e+00	1.274202e+00	1.316336e+00	1.359470e+00	1.400360e+00	1.446188e+00	1.496223e+00	1.566166e+00	1.742611e+00	1.831395e+00	-4.876390e-01	
8  4.85729	-6.726779e-02	-9.766206e-01	5.184772e-02	6.849726e-01	9.540769e-01	8.126865e-01	3.227878e-01	1.101250e+00	1.221973e+00	1.273826e+00	1.316839e+00	1.359370e+00	1.399791e+00	1.446446e+00	1.495874e+00	1.566658e+00	1.742279e+00	1.752195e+00	-4.403419e-01	
3  5.63337	-6.726779e-02	-9.766206e-01	5.184772e-02	6.849726e-01	9.540769e-01	8.126865e-01	3.227878e-01	1.101717e+00	1.222046e+00	1.274343e+00	1.316436e+00	1.358559e+00	1.400784e+00	1.445892e+00	1.496676e+00	1.565763e+00	1.742981e+00	1.764482e+00	-4.424088e-01	
1  4.69464	-7.453855e-03	-9.950350e-01	4.997564e-02	6.764364e-01	9.568413e-01	8.141224e-01	3.209987e-01	1.101454e+00	1.221968e+00	1.274202e+00	1.316211e+00	1.358273e+00	1.400460e+00	1.445448e+00	1.496272e+00	1.565284e+00	1.742079e+00	1.770089e+00	-4.408300e-01	
8  5.65851	4.766134e-02	-1.006519e+00	4.898779e-02	6.713241e-01	9.566682e-01	8.142512e-01	3.213006e-01	1.102897e+00	1.222764e+00	1.274538e+00	1.316140e+00	1.357877e+00	1.399790e+00	1.444412e+00	1.495058e+00	1.563713e+00	1.739737e+00	1.770671e+00	-4.439968e-01	
