2  1.34102	-9.549022e-02	-9.715356e-01	5.040055e-02	6.696305e-01	9.580756e-01	8.141415e-01	3.217663e-01	1.098998e+00	1.219169e+00	1.271548e+00	1.315964e+00	1.357659e+00	1.399526e+00	1.444660e+00	1.496604e+00	1.565622e+00	1.744250e+00	1.703957e+00	-4.044089e-01	
18  1.95729	-2.283711e-02	-9.876203e-01	4.963047e-02	6.678114e-01	9.588786e-01	8.153721e-01	3.203154e-01	1.098179e+00	1.217862e+00	1.269824e+00	1.313850e+00	1.355228e+00	1.396817e+00	1.441609e+00	1.493365e+00	1.562065e+00	1.739956e+00	1.700378e+00	-3.997466e-01	
1  2.79315	7.753268e-02	-1.020578e+00	5.069234e-02	6.751686e-01	9.587563e-01	8.185952e-01	3.174375e-01	1.097598e+00	1.217345e+00	1.269071e+00	1.312839e+00	1.353987e+00	1.395402e+00	1.439861e+00	1.491574e+00	1.559978e+00	1.736936e+00	1.722541e+00	-4.055274e-01	
3  3.2472	1.167257e-01	-1.021501e+00	4.734566e-02	6.550908e-01	9.621115e-01	8.184012e-01	3.181393e-01	1.097176e+00	1.215747e+00	1.266910e+00	1.310225e+00	1.351039e+00	1.392190e+00	1.436380e+00	1.487917e+00	1.556110e+00	1.732509e+00	1.711603e+00	-4.034548e-01	
14  3.343	-1.430079e-02	-9.930537e-01	4.616334e-02	6.428655e-01	9.665657e-01	8.161121e-01	3.200001e-01	1.097708e+00	1.217769e+00	1.270024e+00	1.314337e+00	1.355983e+00	1.397870e+00	1.442930e+00	1.495033e+00	1.564100e+00	1.742196e+00	1.716621e+00	-4.078465e-01	
4  0.84409	-2.786783e-02	-9.933337e-01	4.969476e-02	6.669801e-01	9.597489e-01	8.155230e-01	3.201737e-01	1.099576e+00	1.220027e+00	1.272341e+00	1.316659e+00	1.358270e+00	1.400075e+00	1.445026e+00	1.496996e+00	1.565857e+00	1.743925e+00	1.715301e+00	-4.069811e-01	
2  0.903578	-5.305867e-02	-9.875451e-01	4.870572e-02	6.654846e-01	9.599215e-01	8.152534e-01	3.204244e-01	1.098951e+00	1.219416e+00	1.271812e+00	1.316207e+00	1.357876e+00	1.399722e+00	1.444755e+00	1.496746e+00	1.565694e+00	1.744107e+00	1.720253e+00	-4.101630e-01	
6  1.10226	-7.706656e-02	-9.856262e-01	4.888231e-02	6.650543e-01	9.611300e-01	8.156852e-01	3.198732e-01	1.098269e+00	1.219315e+00	1.272069e+00	1.316780e+00	1.358707e+00	1.400789e+00	1.446084e+00	1.498272e+00	1.567497e+00	1.746339e+00	1.726386e+00	-4.107631e-01	
16  4.60258	-7.706656e-02	-9.856262e-01	4.888231e-02	6.650543e-01	9.611300e-01	8.156852e-01	3.198732e-01	1.098586e+00	1.219154e+00	1.272862e+00	1.317872e+00	1.358420e+00	1.403162e+00	1.445250e+00	1.498327e+00	1.567715e+00	1.747865e+00	1.756402e+00	-4.324031e-01	
1  5.53865	-7.706656e-02	-9.856262e-01	4.888231e-02	6.650543e-01	9.611300e-01	8.156852e-01	3.198732e-01	1.098532e+00	1.219401e+00	1.273424e+00	1.317236e+00	1.358765e+00	1.403035e+00	1.444260e+00	1.499441e+00	1.568344e+00	1.746208e+00	1.834298e+00	-4.862898e-01	
1  4.7552	-7.706656e-02	-9.856262e-01	4.888231e-02	6.650543e-01	9.611300e-01	8.156852e-01	3.198732e-01	1.098530e+00	1.219337e+00	1.273402e+00	1.316841e+00	1.358144e+00	1.402662e+00	1.444613e+00	1.499247e+00	1.568208e+00	1.745464e+00	1.887291e+00	-5.156098e-01	
4  7.19296	-7.706656e-02	-9.856262e-01	4.888231e-02	6.650543e-01	9.611300e-01	8.156852e-01	3.198732e-01	1.098401e+00	1.219591e+00	1.272488e+00	1.317478e+00	1.358099e+00	1.402940e+00	1.444093e+00	1.497784e+00	1.569033e+00	1.745560e+00	1.974921e+00	-5.729973e-01	
