2  5.79914	-9.664161e-01	-1.451518e-01	5.150102e-02	6.721713e-01	9.456540e-01	8.293073e-01	3.301288e-01	2.203644e+01	2.293353e+01	2.361786e+01	2.384073e+01	-3.322892e-01	-3.228242e-01	-3.185276e-01	-3.273043e-01	
6  3.8182	-9.513238e-01	-4.428282e-02	5.089683e-02	6.687164e-01	9.520528e-01	8.217354e-01	3.280465e-01	9.485425e+00	9.217912e+00	8.909898e+00	8.699156e+00	-3.400674e-01	-3.306234e-01	-3.262646e-01	-3.349462e-01	
3  5.45189	-9.513238e-01	-4.428282e-02	5.089683e-02	6.687164e-01	9.520528e-01	8.217354e-01	3.280465e-01	1.030478e+01	3.241585e+00	6.272056e+00	9.968514e+00	-3.411316e-01	-3.290127e-01	-3.262553e-01	-3.340904e-01	
8  6.81214	-9.513238e-01	-4.428282e-02	5.089683e-02	6.687164e-01	9.520528e-01	8.217354e-01	3.280465e-01	2.570723e+01	1.494315e+01	7.951790e+00	-3.077163e+00	-3.431917e-01	-3.307739e-01	-3.263243e-01	-3.336779e-01	
9  8.88341	-9.424209e-01	-6.767675e-02	5.144109e-02	6.702432e-01	9.571676e-01	8.256717e-01	3.264846e-01	3.028522e+01	1.865639e+01	1.105782e+01	-3.521403e-01	-3.410334e-01	-3.284510e-01	-3.238873e-01	-3.311713e-01	
1  8.93404	-9.424209e-01	-6.767675e-02	5.144109e-02	6.702432e-01	9.571676e-01	8.256717e-01	3.264846e-01	2.330460e+01	2.340718e+01	2.356170e+01	-3.619751e+00	-3.397201e-01	-3.298539e-01	-3.253635e-01	-3.299962e-01	
16  8.82425	-9.424209e-01	-6.767675e-02	5.144109e-02	6.702432e-01	9.571676e-01	8.256717e-01	3.264846e-01	2.119139e+01	-2.674573e-01	1.454513e+01	2.099822e+00	-3.388255e-01	-3.282433e-01	-3.241862e-01	-3.307651e-01	
1  9.87072	-9.570090e-01	9.209015e-03	5.148108e-02	6.701530e-01	9.535234e-01	8.279010e-01	3.278416e-01	2.802658e+01	7.805160e+00	2.347180e+01	1.176757e+01	-3.413795e-01	-3.310770e-01	-3.272218e-01	-3.340066e-01	
26  11.0561	-9.500612e-01	-2.071727e-02	5.088918e-02	6.705701e-01	9.581772e-01	8.272758e-01	3.247248e-01	2.344061e+01	2.084654e+00	1.697474e+01	4.689474e+00	-3.381986e-01	-3.276553e-01	-3.236226e-01	-3.302356e-01	
4  10.9823	-9.500612e-01	-2.071727e-02	5.088918e-02	6.705701e-01	9.581772e-01	8.272758e-01	3.247248e-01	1.704629e+01	1.691665e+01	3.507161e+01	1.631578e+01	-3.363963e-01	-3.292154e-01	-3.249891e-01	-3.324761e-01	
1  10.1139	-9.957505e-01	4.783102e-02	4.835879e-02	6.708337e-01	9.641841e-01	8.236989e-01	3.170203e-01	-3.584794e+00	-3.872085e+00	1.396730e+01	-5.616117e+00	-3.247918e-01	-3.175085e-01	-3.131864e-01	-3.204577e-01	
3  10.4895	-9.608695e-01	7.389333e-02	5.038696e-02	6.687097e-01	9.757748e-01	8.187285e-01	3.188301e-01	-1.485892e+01	-1.741656e+01	-1.795224e+00	-2.342079e+01	-3.331580e-01	-3.257820e-01	-3.212834e-01	-3.283189e-01	
10  10.8035	-9.230855e-01	-1.366109e-01	5.054314e-02	6.704885e-01	9.701696e-01	8.178278e-01	3.209699e-01	-3.717516e+00	-7.435939e+00	7.646019e+00	-1.445492e+01	-3.304600e-01	-3.226747e-01	-3.179389e-01	-3.248063e-01	
1  10.1109	-1.000507e+00	1.018619e-01	4.875721e-02	6.709950e-01	9.765767e-01	8.201877e-01	3.118922e-01	-9.739139e+00	-1.132787e+01	5.454873e+00	-1.481524e+01	-3.211455e-01	-3.137177e-01	-3.092616e-01	-3.163989e-01	
1  6.25119	-1.019812e+00	1.109353e-01	4.993348e-02	6.724651e-01	9.707887e-01	8.260157e-01	3.147040e-01	4.068247e+00	4.492914e+00	2.295722e+01	4.257589e+00	-3.201321e-01	-3.129751e-01	-3.087771e-01	-3.162324e-01	
12  6.43219	-9.858412e-01	-1.545640e-02	4.897103e-02	6.710431e-01	9.572651e-01	8.205035e-01	3.197570e-01	9.549058e+00	9.939061e+00	2.857400e+01	9.945868e+00	-3.259652e-01	-3.187220e-01	-3.144821e-01	-3.219015e-01	
6  7.37585	-9.858412e-01	-1.545640e-02	4.897103e-02	6.710431e-01	9.572651e-01	8.205035e-01	3.197570e-01	1.664210e+01	1.703531e+01	1.515996e+01	2.923160e+00	-3.257513e-01	-3.192583e-01	-3.138692e-01	-3.205512e-01	
2  9.15999	-9.635493e-01	-1.857170e-02	5.033025e-02	6.713968e-01	9.594864e-01	8.231844e-01	3.216166e-01	2.652032e+01	2.634996e+01	2.404370e+01	1.172535e+01	-3.304939e-01	-3.239961e-01	-3.185933e-01	-3.253210e-01	
