1  5.69636	-1.118857e+00	3.130620e-01	4.944121e-02	6.725911e-01	9.715098e-01	8.258995e-01	3.110413e-01	-1.090970e+01	-7.794319e+00	-5.882032e+00	-4.713023e+00	-3.102060e-01	-3.012466e-01	-2.972715e-01	-3.062100e-01	
7  6.47967	-1.089868e+00	1.491180e-01	5.039280e-02	6.737032e-01	9.756150e-01	8.218065e-01	3.110426e-01	-1.306213e+01	-1.186780e+01	-1.133215e+01	-1.151948e+01	-3.057598e-01	-2.963592e-01	-2.920787e-01	-3.007218e-01	
6  7.60932	-1.089868e+00	1.491180e-01	5.039280e-02	6.737032e-01	9.756150e-01	8.218065e-01	3.110426e-01	-3.794831e+00	-1.514650e+01	-1.898224e+01	-1.491647e+00	-3.067794e-01	-2.954584e-01	-2.913022e-01	-3.012620e-01	
2  9.48713	-1.089868e+00	1.491180e-01	5.039280e-02	6.737032e-01	9.756150e-01	8.218065e-01	3.110426e-01	-1.057494e+01	-8.631222e+00	-2.436957e+00	8.711558e+00	-3.073889e-01	-2.956694e-01	-2.936846e-01	-3.025243e-01	
5  9.98798	-1.050764e+00	-1.119275e-02	5.020111e-02	6.726058e-01	9.686632e-01	8.145403e-01	3.151645e-01	-1.251018e+01	-1.169697e+01	-6.321739e+00	3.810393e+00	-3.105459e-01	-2.985671e-01	-2.963929e-01	-3.050164e-01	
1  8.25345	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	-7.944271e+00	-7.160230e+00	-1.583085e+00	9.030351e+00	-3.125727e-01	-3.005635e-01	-2.983838e-01	-3.070345e-01	
1  8.11135	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	-3.982548e+00	-4.649200e+00	-5.012673e+00	3.602570e+00	-3.130397e-01	-3.009471e-01	-2.987131e-01	-3.063166e-01	
4  8.74416	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	6.508315e+00	-7.733740e+00	4.949902e-01	-1.486394e+01	-3.144402e-01	-3.008741e-01	-2.980349e-01	-3.045304e-01	
1  10.523	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	1.975459e+00	-2.291545e+00	-6.818854e+00	1.282811e+00	-3.148649e-01	-3.007607e-01	-2.979058e-01	-3.070259e-01	
1  9.98674	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	-6.158218e+00	-1.307856e+01	-2.715525e+01	-1.970225e+01	-3.116054e-01	-2.993394e-01	-2.960378e-01	-3.063015e-01	
6  12.2016	-1.039743e+00	-3.022932e-02	4.941054e-02	6.717714e-01	9.644254e-01	8.099435e-01	3.151215e-01	1.745017e+00	-3.663343e+01	-1.838087e+01	-1.784014e+01	-3.116894e-01	-2.971569e-01	-2.966716e-01	-3.047475e-01	
3  10.9056	-1.040561e+00	5.015770e-02	4.903833e-02	6.691621e-01	9.719747e-01	8.054827e-01	3.128346e-01	-1.742694e+01	-5.660532e+01	-3.914358e+01	-3.919593e+01	-3.149055e-01	-3.003789e-01	-2.998317e-01	-3.077775e-01	
2  10.1428	-1.040561e+00	5.015770e-02	4.903833e-02	6.691621e-01	9.719747e-01	8.054827e-01	3.128346e-01	-3.213098e+01	-5.468060e+01	-3.582444e+01	-3.218944e+01	-3.129851e-01	-3.005484e-01	-3.001375e-01	-3.082839e-01	
6  9.13822	-1.040561e+00	5.015770e-02	4.903833e-02	6.691621e-01	9.719747e-01	8.054827e-01	3.128346e-01	-3.595140e+01	-5.137366e+01	-3.063004e+01	-1.811790e+01	-3.136098e-01	-3.014005e-01	-3.008967e-01	-3.102462e-01	
7  7.16067	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-1.640008e+01	-3.196380e+01	-1.103488e+01	1.950416e+00	-3.191106e-01	-3.068003e-01	-3.062763e-01	-3.157227e-01	
1  5.93392	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-1.691413e+01	-2.153465e+01	-7.453777e+00	-1.045207e+01	-3.186221e-01	-3.080839e-01	-3.064475e-01	-3.139068e-01	
2  6.1704	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-1.169022e+01	-1.608553e+01	-2.420879e+01	-1.470027e+01	-3.187752e-01	-3.095407e-01	-3.036712e-01	-3.134936e-01	
1  5.94788	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-5.044911e+00	-1.254817e+01	-2.259754e+01	-1.076417e+01	-3.197806e-01	-3.100794e-01	-3.040260e-01	-3.133225e-01	
1  7.28751	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-7.840223e+00	-1.960573e+01	-1.311853e+01	-1.543950e+01	-3.210537e-01	-3.091363e-01	-3.044265e-01	-3.120933e-01	
15  6.57543	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-5.525172e+00	-1.601422e+01	-1.967169e+01	-3.478103e+00	-3.205815e-01	-3.092187e-01	-3.046580e-01	-3.132222e-01	
5  8.22179	-9.967356e-01	-1.021694e-01	5.116391e-02	6.703723e-01	9.652396e-01	8.102652e-01	3.195188e-01	-8.998421e+00	-1.042675e+01	-2.682324e+01	-3.856585e+00	-3.206567e-01	-3.097751e-01	-3.021080e-01	-3.142075e-01	
4  5.88148	-1.076542e+00	2.193632e-01	4.900683e-02	6.699307e-01	9.674626e-01	8.146935e-01	3.116748e-01	-8.064833e+00	-6.395472e+00	-2.031535e+01	5.471408e+00	-3.172777e-01	-3.070091e-01	-2.998011e-01	-3.123791e-01	
15  4.06037	-1.076542e+00	2.193632e-01	4.900683e-02	6.699307e-01	9.674626e-01	8.146935e-01	3.116748e-01	-1.226356e+01	-6.718259e-01	-1.686218e+01	4.514050e+00	-3.157932e-01	-3.071347e-01	-3.009188e-01	-3.128785e-01	
