7  2.13025	-1.037750e+00	6.678743e-02	5.097537e-02	6.728298e-01	9.621325e-01	8.295380e-01	3.210502e-01	8.371454e-01	2.127643e+00	2.642263e+00	2.302398e+00	-3.206987e-01	-3.114019e-01	-3.071749e-01	-3.159021e-01	
2  2.83686	-1.037750e+00	6.678743e-02	5.097537e-02	6.728298e-01	9.621325e-01	8.295380e-01	3.210502e-01	7.649740e+00	7.178815e+00	9.621659e-01	1.570073e+00	-3.211947e-01	-3.120828e-01	-3.076497e-01	-3.153323e-01	
1  5.00524	-1.037750e+00	6.678743e-02	5.097537e-02	6.728298e-01	9.621325e-01	8.295380e-01	3.210502e-01	5.573791e+00	-2.093995e+00	-1.927823e+00	2.365095e+01	-3.203579e-01	-3.107381e-01	-3.074174e-01	-3.167405e-01	
2  4.5263	-1.037750e+00	6.678743e-02	5.097537e-02	6.728298e-01	9.621325e-01	8.295380e-01	3.210502e-01	1.162700e+00	3.480076e+00	-7.276101e+00	2.631339e+01	-3.204419e-01	-3.108510e-01	-3.056825e-01	-3.180924e-01	
3  3.99562	-1.037750e+00	6.678743e-02	5.097537e-02	6.728298e-01	9.621325e-01	8.295380e-01	3.210502e-01	6.014175e+00	-7.495278e+00	-1.044294e+00	1.391845e+01	-3.205823e-01	-3.095833e-01	-3.070832e-01	-3.175090e-01	
13  3.69886	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	-2.537724e-01	-1.549212e+01	-1.041404e+01	3.513783e+00	-3.318656e-01	-3.207084e-01	-3.180351e-01	-3.282724e-01	
9  3.80259	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	-1.442237e+01	-1.369617e+01	4.521515e-01	7.044594e+00	-3.309314e-01	-3.206919e-01	-3.188732e-01	-3.276954e-01	
1  5.72834	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	-9.651185e+00	-1.755734e+01	-9.326218e+00	1.188237e+01	-3.320036e-01	-3.200308e-01	-3.178975e-01	-3.297012e-01	
3  4.07219	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	-2.503128e+00	-1.949999e+01	-8.189896e+00	-8.192345e-01	-3.330078e-01	-3.204508e-01	-3.185831e-01	-3.277578e-01	
11  4.53147	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	1.189312e+01	-2.242193e+01	-3.507163e+00	-9.947596e-01	-3.336722e-01	-3.206871e-01	-3.178649e-01	-3.268657e-01	
1  4.61443	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	5.030916e+00	-1.688168e+01	-1.668377e+01	-3.966568e-01	-3.338523e-01	-3.213076e-01	-3.179654e-01	-3.265110e-01	
12  5.7906	-9.847213e-01	2.306039e-03	5.133252e-02	6.698154e-01	9.612913e-01	8.232543e-01	3.250296e-01	1.470906e+01	-2.623358e+01	-7.972857e+00	-3.819241e+00	-3.341854e-01	-3.198463e-01	-3.186552e-01	-3.263745e-01	
2  7.68547	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	2.789461e+01	-1.519391e+01	1.800560e+00	5.349773e+00	-3.475413e-01	-3.328294e-01	-3.313855e-01	-3.389552e-01	
1  7.50287	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	1.616436e+01	-1.411317e+01	-2.123614e+01	-3.188254e+00	-3.458611e-01	-3.335598e-01	-3.293646e-01	-3.392214e-01	
6  7.31007	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	1.114670e+01	-1.679163e+01	-1.139040e+01	-9.047791e+00	-3.458934e-01	-3.328239e-01	-3.307818e-01	-3.388865e-01	
8  8.85592	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	5.350319e+00	-2.807913e+00	-9.507383e-01	-2.932702e+01	-3.464037e-01	-3.332529e-01	-3.313782e-01	-3.366043e-01	
2  8.90961	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	9.190312e+00	-1.530740e+00	-8.188817e-01	-4.262088e+01	-3.450710e-01	-3.350147e-01	-3.313599e-01	-3.356265e-01	
1  8.21743	-8.872594e-01	-2.643854e-01	5.378518e-02	6.678714e-01	9.534279e-01	8.137729e-01	3.346760e-01	1.253167e+01	1.309541e+01	4.250753e+00	-3.815541e+01	-3.455871e-01	-3.363237e-01	-3.317099e-01	-3.363640e-01	
